Unit Number	RUL	Altitude	Mach number	Throttle resolver angle 	Total temperature at fan inlet	Total temperature at LPC outlet	Total temperature at HPC outlet	Total temperature at LPT outlet	Pressure at fan inlet	Total pressure in bypass-duct	Total pressure at HPC outlet	Physical fan speed	Physical core speed	Engine pressure ratio (P50/P2)	Static pressure at HPC outlet	Ratio of fuel flow to Ps30	Corrected fan speed	Corrected core speed	Bypass Ratio	Burner fuel-air ratio	Bleed Enthalpy	Demanded fan speed	Demanded corrected fan speed	HPT coolant bleed	LPT coolant bleed
30	74	-0.0042	-0.0002	100	518.67	642.69	1584.19	1412.79	14.62	21.61	553.82	2388.07	9083.68	1.3	47.49	521.15	2388.06	8158.98	8.4225	0.03	393	2388	100	39	23.2898
30	73	0.0004	-0.0004	100	518.67	642.75	1588.5	1405.69	14.62	21.61	553.5	2388.05	9080.43	1.3	47.4	522.27	2388.04	8156.27	8.4081	0.03	393	2388	100	38.95	23.2691
30	72	0.0002	0.0003	100	518.67	642.53	1584.25	1407.11	14.62	21.61	553.54	2388.04	9085.33	1.3	47.46	521.5	2388.04	8155.51	8.4308	0.03	393	2388	100	38.78	23.3402
30	71	-0.0019	0	100	518.67	642.78	1588.09	1398.1	14.62	21.61	553.96	2387.96	9079.97	1.3	47.33	521.82	2387.99	8160.51	8.434	0.03	392	2388	100	38.93	23.2911
30	70	-0.0005	0.0001	100	518.67	642.05	1593.18	1398.91	14.62	21.61	553.54	2388	9089.11	1.3	47.4	521.38	2388.03	8161.77	8.4111	0.03	392	2388	100	38.79	23.3192
30	69	0.0019	0.0001	100	518.67	642.75	1587.55	1406.39	14.62	21.61	553.55	2388.02	9082.84	1.3	47.24	522.28	2388.05	8157.47	8.4256	0.03	393	2388	100	38.86	23.3848
30	68	0.0009	0.0002	100	518.67	642.49	1587.36	1406.57	14.62	21.61	554.36	2388	9083.57	1.3	47.46	521.74	2388.02	8161.75	8.3903	0.03	392	2388	100	38.94	23.2025
30	67	0.0014	0.0004	100	518.67	642.34	1591.26	1409.16	14.62	21.61	553.56	2388.02	9081.51	1.3	47.52	521.22	2388.03	8157.7	8.4206	0.03	394	2388	100	39.06	23.3097
30	66	-0.0022	0.0004	100	518.67	642.27	1587.99	1404.63	14.62	21.61	553.77	2388.03	9086.37	1.3	47.45	522.08	2388.01	8159.42	8.3947	0.03	393	2388	100	38.86	23.4682
30	65	0.0025	-0.0001	100	518.67	642.53	1590.53	1396.56	14.62	21.61	553.47	2388.04	9081.93	1.3	47.52	521.93	2388.03	8167.08	8.4059	0.03	393	2388	100	39.17	23.2405
30	64	0.0023	-0.0004	100	518.67	642.09	1593.15	1400.71	14.62	21.61	553.76	2388.02	9087.11	1.3	47.45	521.36	2388.07	8164.21	8.4247	0.03	392	2388	100	38.93	23.4143
30	63	0.0007	0.0002	100	518.67	641.88	1589.09	1411.63	14.62	21.61	553.67	2388.05	9094.34	1.3	47.44	521.82	2388.07	8164.07	8.4413	0.03	392	2388	100	39.05	23.3667
30	62	-0.0004	0.0001	100	518.67	642.82	1588.5	1405.12	14.62	21.61	554.15	2388.06	9087.89	1.3	47.5	521.62	2388.01	8163.99	8.4178	0.03	391	2388	100	38.68	23.3103
30	61	-0.0028	0.0003	100	518.67	642.66	1591.85	1405.17	14.62	21.61	553.31	2388.01	9082.71	1.3	47.63	521.88	2388	8167.87	8.4431	0.03	392	2388	100	38.84	23.3567
30	60	-0.0004	0.0003	100	518.67	642.4	1591.5	1398.8	14.62	21.61	553.06	2388.02	9089.33	1.3	47.46	521.66	2388.01	8176.41	8.4652	0.03	393	2388	100	38.94	23.3255
30	59	-0.0036	-0.0004	100	518.67	642.02	1584.06	1399.96	14.62	21.61	553.39	2388.03	9092.04	1.3	47.43	521.55	2388.01	8172.29	8.4386	0.03	393	2388	100	38.9	23.3238
30	58	-0.0005	0.0001	100	518.67	642.78	1587.2	1405.45	14.62	21.61	553.71	2387.96	9094.67	1.3	47.7	521.89	2388.05	8170.25	8.4272	0.03	393	2388	100	38.83	23.2384
30	57	0.0036	0.0001	100	518.67	642.24	1591.24	1409.85	14.62	21.61	553.9	2388.05	9097.58	1.3	47.36	522.11	2388.11	8174.72	8.4155	0.03	393	2388	100	38.85	23.3302
30	56	0.0019	-0.0002	100	518.67	642.71	1588.2	1409.45	14.62	21.61	553.68	2388	9097.63	1.3	47.42	521.51	2388.02	8171.27	8.4537	0.03	393	2388	100	38.84	23.1985
30	55	-0.0018	-0.0002	100	518.67	642.56	1590.29	1401.97	14.62	21.61	554.29	2388.02	9102.01	1.3	47.51	522.09	2387.98	8172.78	8.4439	0.03	391	2388	100	38.92	23.3259
30	54	-0.0041	-0.0001	100	518.67	643.06	1586.78	1406.32	14.62	21.61	553.16	2388.07	9099.46	1.3	47.54	521.68	2388.07	8174.84	8.3975	0.03	395	2388	100	38.8	23.28
30	53	-0.0024	0.0003	100	518.67	642.68	1598.01	1409.67	14.62	21.61	553.03	2388	9098.73	1.3	47.42	522.08	2388.02	8171.93	8.4503	0.03	393	2388	100	38.62	23.283
30	52	0.0011	0.0001	100	518.67	643.16	1586.63	1396.58	14.62	21.61	553.3	2388.05	9099.24	1.3	47.51	521.17	2388.07	8171.16	8.4353	0.03	393	2388	100	38.8	23.1602
30	51	-0.001	0.0001	100	518.67	642.06	1591.24	1409.35	14.62	21.61	553.55	2388.04	9100.52	1.3	47.45	521.42	2388.04	8185.12	8.4384	0.03	393	2388	100	38.88	23.3509
30	50	0.0026	0	100	518.67	643.14	1583.52	1403.29	14.62	21.61	553.41	2388.04	9099.79	1.3	47.41	522.21	2388.02	8180.72	8.4287	0.03	393	2388	100	38.84	23.309
30	49	-0.0006	-0.0004	100	518.67	642.79	1590.64	1399.66	14.62	21.61	553.56	2388.1	9106.37	1.3	47.42	521.73	2388	8179.61	8.4222	0.03	395	2388	100	38.79	23.394
30	48	-0.0026	-0.0003	100	518.67	642.58	1589.57	1411.1	14.62	21.61	553.69	2388.02	9099.81	1.3	47.56	521.62	2388.01	8181.13	8.4567	0.03	393	2388	100	38.72	23.2943
30	47	0.0007	0.0003	100	518.67	643.09	1593.57	1404.17	14.62	21.61	553.93	2388.09	9103.04	1.3	47.51	522.14	2388.09	8178.89	8.4632	0.03	393	2388	100	38.95	23.317
30	46	-0.0003	0	100	518.67	643.08	1600.22	1406.09	14.62	21.61	553.04	2388	9111.49	1.3	47.57	521.19	2388.05	8176.76	8.442	0.03	394	2388	100	38.81	23.2763
30	45	-0.0005	0.0003	100	518.67	642.26	1584.11	1407.62	14.62	21.61	553.66	2388.06	9106.6	1.3	47.36	521.54	2388.05	8181.99	8.4207	0.03	393	2388	100	38.95	23.1763
30	44	0.0019	0	100	518.67	642.34	1590.7	1405.47	14.62	21.61	553.71	2388	9105.7	1.3	47.51	521.42	2388.08	8182.73	8.4364	0.03	393	2388	100	38.75	23.2879
30	43	0.0002	0.0002	100	518.67	642.73	1585.82	1403.81	14.62	21.61	553.41	2388.04	9111.87	1.3	47.46	521.66	2387.99	8182.16	8.4986	0.03	393	2388	100	38.92	23.2978
30	42	-0.0041	-0.0003	100	518.67	643.41	1591.23	1399.91	14.62	21.61	552.92	2388.07	9107.41	1.3	47.64	521.62	2388.05	8184.56	8.4681	0.03	395	2388	100	38.64	23.3824
30	41	0.0001	0.0005	100	518.67	642.48	1591.91	1419.59	14.62	21.61	553.76	2388.1	9113.92	1.3	47.47	521.56	2388.01	8188.25	8.4528	0.03	393	2388	100	38.66	23.2264
30	40	0.0041	0.0001	100	518.67	642.53	1596.29	1407.56	14.62	21.61	553.02	2388.09	9112.55	1.3	47.47	521.73	2388.07	8190.78	8.422	0.03	394	2388	100	38.82	23.2325
30	39	-0.0004	0.0001	100	518.67	642.83	1587.79	1408.14	14.62	21.61	552.55	2388	9119.09	1.3	47.49	521.14	2388.06	8182.57	8.4453	0.03	393	2388	100	38.68	23.3189
30	38	-0.001	0	100	518.67	642.65	1593.02	1417.31	14.62	21.61	553.76	2388	9118.77	1.3	47.68	521.21	2388.04	8188.05	8.4271	0.03	393	2388	100	38.74	23.3389
30	37	-0.0027	-0.0001	100	518.67	642.99	1585.54	1404.03	14.62	21.61	553.65	2388.02	9123.78	1.3	47.5	521.18	2388.07	8194.5	8.4451	0.03	395	2388	100	38.86	23.252
30	36	0.0009	0.0001	100	518.67	642.51	1601.51	1413.15	14.62	21.61	553.67	2388.03	9130.22	1.3	47.48	521.78	2388.05	8194.47	8.441	0.03	394	2388	100	38.78	23.1824
30	35	0.0001	-0.0004	100	518.67	643.18	1586.58	1411.29	14.62	21.61	552.64	2388.07	9125.95	1.3	47.66	521.59	2388.09	8192.87	8.4847	0.03	393	2388	100	38.66	23.3211
30	34	0.0032	0.0004	100	518.67	642.1	1593.57	1408.24	14.62	21.61	553.04	2388.07	9123.78	1.3	47.56	520.62	2388.04	8194.85	8.4437	0.03	394	2388	100	38.71	23.3019
30	33	-0.0025	0.0005	100	518.67	642.96	1590.79	1417.27	14.62	21.61	553.31	2388.08	9130.69	1.3	47.6	521.43	2388.06	8198.04	8.4259	0.03	394	2388	100	38.64	23.1823
30	32	0.0019	0.0002	100	518.67	642.51	1588.07	1410.48	14.62	21.61	552.81	2388.07	9124.3	1.3	47.39	520.9	2388	8204.15	8.4457	0.03	394	2388	100	38.88	23.2161
30	31	0.001	0.0005	100	518.67	642.68	1589.65	1407.82	14.62	21.61	552.97	2388.03	9134.2	1.3	47.6	521.41	2388.02	8203.98	8.4614	0.03	394	2388	100	38.88	23.3166
30	30	-0.0003	0.0002	100	518.67	643.63	1591.23	1411.02	14.62	21.61	552.9	2388.05	9135.82	1.3	47.59	521.01	2388.03	8203.93	8.4277	0.03	394	2388	100	38.75	23.1051
30	29	-0.0038	0.0002	100	518.67	643.07	1594.83	1413.25	14.62	21.61	553.62	2388.07	9129.91	1.3	47.65	521.06	2388.05	8207.15	8.4782	0.03	395	2388	100	38.73	23.1643
30	28	-0.0031	-0.0001	100	518.67	642.82	1589.41	1413.77	14.62	21.61	553.2	2388.07	9141.44	1.3	47.65	521.37	2388.09	8202.47	8.4574	0.03	395	2388	100	38.77	23.1586
30	27	-0.0034	0.0001	100	518.67	642.83	1593.65	1423.61	14.62	21.61	552.81	2388.07	9142.43	1.3	47.65	521.7	2388.06	8207.2	8.4617	0.03	393	2388	100	38.66	23.1837
30	26	0.0018	0.0004	100	518.67	643.04	1596.22	1416.88	14.62	21.61	553.22	2388.06	9145.85	1.3	47.68	521.32	2388.01	8209.07	8.4877	0.03	395	2388	100	38.74	23.1914
30	25	0.0049	0	100	518.67	643.35	1601.56	1418.82	14.62	21.61	553.11	2388.06	9146.63	1.3	47.76	520.51	2388.13	8212.59	8.4866	0.03	394	2388	100	38.7	23.2051
30	24	-0.0011	-0.0001	100	518.67	643	1601.69	1418.68	14.62	21.61	553.46	2388.05	9151.59	1.3	47.67	521.89	2388.1	8215.13	8.4777	0.03	394	2388	100	38.7	23.2145
30	23	-0.0006	-0.0003	100	518.67	642.69	1600.14	1411.83	14.62	21.61	553.07	2388.06	9145.8	1.3	47.86	521.44	2388.12	8219.96	8.4588	0.03	394	2388	100	38.84	23.2326
30	22	-0.0038	0.0001	100	518.67	642.83	1597.45	1417.48	14.62	21.61	553.4	2388.03	9155.1	1.3	47.81	521.33	2388.03	8220.12	8.5132	0.03	395	2388	100	38.59	23.2715
30	21	0.0013	0.0003	100	518.67	643.42	1597.38	1413.87	14.62	21.61	552.73	2388.12	9153.61	1.3	47.57	521.31	2388.06	8222.55	8.4473	0.03	394	2388	100	38.69	23.2752
30	20	-0.0019	0.0004	100	518.67	643.09	1594.43	1415.61	14.62	21.61	552.51	2388.11	9161.51	1.3	47.61	521.06	2388.13	8230.36	8.4957	0.03	394	2388	100	38.59	23.1951
30	19	0.0009	0.0001	100	518.67	643.06	1601.47	1420.45	14.62	21.61	553.21	2388.09	9156.08	1.3	47.87	520.93	2388.07	8224.77	8.4848	0.03	395	2388	100	38.61	23.1376
30	18	-0.0002	0.0004	100	518.67	642.18	1603.08	1425.88	14.62	21.61	553.14	2388.04	9162.18	1.3	47.86	521.12	2388.03	8230.73	8.4627	0.03	394	2388	100	38.7	23.1039
30	17	-0.0022	0.0001	100	518.67	643.45	1600.71	1417.42	14.62	21.61	552.41	2388.1	9161.47	1.3	47.85	520.79	2388.06	8235.34	8.5005	0.03	396	2388	100	38.51	23.083
30	16	-0.0037	0.0002	100	518.67	643.41	1597.28	1416.44	14.62	21.61	552.36	2388.12	9171.79	1.3	47.8	520.9	2388.1	8229.09	8.4962	0.03	395	2388	100	38.34	23.1802
30	15	0.0008	0	100	518.67	643.44	1603.47	1413.03	14.62	21.61	552.77	2388.14	9166.22	1.3	47.74	520.86	2388.16	8233.22	8.4784	0.03	396	2388	100	38.78	23.2938
30	14	-0.0033	0.0005	100	518.67	643.06	1593.62	1421.4	14.62	21.61	553.03	2388.14	9167.68	1.3	47.91	520.78	2388.08	8229.93	8.495	0.03	396	2388	100	38.6	23.216
30	13	0.0011	0.0003	100	518.67	643.56	1600.32	1420.58	14.62	21.61	552.03	2388.19	9177.67	1.3	47.98	520.87	2388.11	8240.42	8.5029	0.03	395	2388	100	38.55	23.1029
30	12	0.0016	-0.0003	100	518.67	643.37	1600.15	1421.65	14.62	21.61	551.75	2388.06	9181.18	1.3	47.74	520.71	2388.13	8240.39	8.4731	0.03	397	2388	100	38.54	23.0686
30	11	0.0003	0	100	518.67	642.77	1595.06	1419.44	14.62	21.61	552.43	2388.1	9180.48	1.3	47.99	520.86	2388.11	8255.93	8.5105	0.03	396	2388	100	38.74	23.0965
30	10	0.0054	0.0001	100	518.67	643.06	1602.73	1422.91	14.62	21.61	551.58	2388.11	9185.14	1.3	47.81	520.26	2388.07	8246.44	8.4961	0.03	398	2388	100	38.57	23.2067
30	9	0.0018	-0.0003	100	518.67	643.09	1605.68	1432.07	14.62	21.61	552.58	2388.1	9192.22	1.3	48.09	521	2388.11	8250.62	8.5251	0.03	397	2388	100	38.4	23.019
30	8	0.0003	0.0001	100	518.67	644.28	1602.65	1424.9	14.62	21.61	551.96	2388.08	9191.71	1.3	47.96	520.09	2388.11	8251.77	8.4729	0.03	398	2388	100	38.43	23.1003
30	7	-0.001	0.0004	100	518.67	643.96	1603.71	1427.89	14.62	21.61	552.54	2388.14	9199.01	1.3	48.03	520.43	2388.13	8255.87	8.5135	0.03	397	2388	100	38.4	22.9494
30	6	-0.0003	0.0005	100	518.67	643.41	1599.56	1424.74	14.62	21.61	552.84	2388.13	9199.39	1.3	48.08	520.92	2388.11	8262.46	8.5342	0.03	396	2388	100	38.47	23.1114
30	5	0.0023	0.0005	100	518.67	643.25	1609.69	1424.9	14.62	21.61	552.03	2388.14	9203.48	1.3	48.04	520.89	2388.12	8267.2	8.5177	0.03	396	2388	100	38.53	23.0612
30	4	0.0015	0.0002	100	518.67	644.04	1608.03	1428.07	14.62	21.61	551.75	2388.14	9209.17	1.3	48.06	520.05	2388.14	8265.98	8.5409	0.03	396	2388	100	38.53	23.1029
30	3	-0.0016	0.0002	100	518.67	643.74	1602.83	1425.67	14.62	21.61	552.35	2388.14	9216.38	1.3	48.18	520.17	2388.13	8268.62	8.5284	0.03	395	2388	100	38.44	23.0235
30	2	-0.0016	-0.0001	100	518.67	643.7	1599.86	1432.16	14.62	21.61	551.6	2388.31	9221.2	1.3	47.9	520.34	2388.29	8276.38	8.5526	0.03	399	2388	100	38.47	23.0641
30	1	-0.0009	-0.0005	100	518.67	644	1603.34	1437.5	14.62	21.61	552.69	2388.45	9228.91	1.3	48.1	519.71	2388.42	8278.39	8.5535	0.03	398	2388	100	38.39	23.012
31	125	0.0005	-0.0004	100	518.67	642.82	1591.5	1398.79	14.62	21.61	553.05	2388.14	9036.1	1.3	47.32	521.84	2388.15	8119.36	8.4514	0.03	393	2388	100	38.85	23.3641
31	125	0.0006	-0.0001	100	518.67	642.28	1589.47	1409.32	14.62	21.61	552.45	2388.12	9037.18	1.3	47.66	521.24	2388.1	8123.61	8.4255	0.03	394	2388	100	38.81	23.2446
31	125	0.0003	0.0004	100	518.67	642.54	1583.16	1410.48	14.62	21.61	552.91	2388.13	9045.17	1.3	47.5	521.33	2388.14	8130.6	8.4418	0.03	393	2388	100	38.94	23.2468
31	125	0.0015	0	100	518.67	642.86	1592.46	1402.03	14.62	21.61	552.96	2388.13	9041.72	1.3	47.36	521.59	2388.07	8119.89	8.3869	0.03	392	2388	100	38.83	23.2679
31	125	-0.0008	-0.0003	100	518.67	642.37	1595.69	1408.8	14.62	21.61	553.69	2388.12	9040	1.3	47.5	522.03	2388.14	8117.68	8.4529	0.03	392	2388	100	38.81	23.2289
31	125	0.0006	0	100	518.67	642.55	1591.13	1402.56	14.62	21.61	552.76	2388.12	9039.15	1.3	47.73	521.41	2388.12	8117.57	8.4722	0.03	394	2388	100	38.67	23.2788
31	125	-0.0001	-0.0003	100	518.67	642.87	1584.46	1405.86	14.62	21.61	553.12	2388.08	9039.33	1.3	47.28	521.25	2388.17	8124.38	8.4712	0.03	392	2388	100	38.84	23.2846
31	125	0.0006	0.0004	100	518.67	642.7	1590.22	1408.1	14.62	21.61	554.23	2388.13	9040.96	1.3	47.37	520.61	2388.11	8125.29	8.4198	0.03	393	2388	100	39.04	23.2506
31	125	-0.0036	-0.0001	100	518.67	642.5	1591.58	1403.81	14.62	21.61	553.99	2388.19	9043.29	1.3	47.58	521.67	2388.12	8123.69	8.4497	0.03	393	2388	100	38.77	23.252
31	125	0.001	0.0001	100	518.67	642.67	1585.89	1408.73	14.62	21.61	553.67	2388.13	9043	1.3	47.51	521.71	2388.1	8117.29	8.4456	0.03	393	2388	100	38.8	23.3027
31	125	-0.0007	-0.0004	100	518.67	643.16	1591.57	1409.32	14.62	21.61	553.65	2388.1	9039.57	1.3	47.54	521.36	2388.1	8124.81	8.4254	0.03	392	2388	100	39.08	23.2854
31	125	-0.0004	-0.0005	100	518.67	642.48	1594.26	1401.06	14.62	21.61	553.28	2388.15	9038.2	1.3	47.44	521.71	2388.14	8125.1	8.4613	0.03	394	2388	100	39.03	23.3705
31	125	0.0006	0.0001	100	518.67	642.72	1580.11	1413.48	14.62	21.61	553.87	2388.12	9049.23	1.3	47.5	521.44	2388.12	8125.87	8.4385	0.03	392	2388	100	38.99	23.3093
31	125	0.0015	0.0004	100	518.67	642.64	1588.3	1407.97	14.62	21.61	553.67	2388.13	9040.58	1.3	47.42	521.57	2388.11	8117.73	8.4497	0.03	393	2388	100	39.12	23.2729
31	125	0.0031	0.0002	100	518.67	642.67	1589.02	1404.41	14.62	21.61	553.48	2388.08	9043.18	1.3	47.47	521.58	2388.12	8118.49	8.4436	0.03	393	2388	100	38.64	23.3276
31	125	-0.0023	0.0002	100	518.67	642.67	1589.03	1403.79	14.62	21.61	553.68	2388.14	9038.93	1.3	47.57	522.38	2388.17	8125.72	8.4312	0.03	393	2388	100	38.9	23.2607
31	125	-0.0025	0.0003	100	518.67	642.79	1586.19	1403.81	14.62	21.61	553.41	2388.11	9038.34	1.3	47.44	521.65	2388.12	8119.94	8.4269	0.03	393	2388	100	38.92	23.3988
31	125	-0.0005	0.0001	100	518.67	642.77	1595.19	1405.41	14.62	21.61	554.2	2388.12	9043.04	1.3	47.75	521.3	2388.15	8123.32	8.4168	0.03	393	2388	100	38.81	23.2802
31	125	-0.0032	-0.0003	100	518.67	642.76	1590.69	1402.15	14.62	21.61	553.75	2388.08	9041.54	1.3	47.54	521.59	2388.07	8120.37	8.4466	0.03	392	2388	100	39.09	23.3355
31	125	-0.0015	0.0002	100	518.67	642.42	1589.27	1407.88	14.62	21.61	553.51	2388.13	9035.23	1.3	47.48	521.53	2388.18	8117.15	8.4552	0.03	391	2388	100	39	23.3359
31	125	-0.0016	-0.0005	100	518.67	642.23	1584.82	1406.82	14.62	21.61	553.11	2388.13	9045.51	1.3	47.46	521.71	2388.18	8123.04	8.4513	0.03	392	2388	100	39.04	23.2772
31	125	0.0023	0.0004	100	518.67	643.16	1586.73	1406.15	14.62	21.61	553.74	2388.07	9038.68	1.3	47.47	521.75	2388.13	8121.8	8.4586	0.03	394	2388	100	38.76	23.4103
31	125	0.0025	0.0003	100	518.67	642.81	1586.71	1404.26	14.62	21.61	553.52	2388.1	9040.08	1.3	47.64	521.17	2388.12	8123.13	8.4215	0.03	394	2388	100	38.75	23.3382
31	125	-0.0008	-0.0003	100	518.67	642.03	1584	1408.5	14.62	21.61	552.93	2388.08	9044.1	1.3	47.45	521.13	2388.14	8124.36	8.4334	0.03	392	2388	100	38.8	23.2955
31	125	-0.0004	-0.0001	100	518.67	642.9	1589.65	1410.56	14.62	21.61	553.44	2388.15	9045.64	1.3	47.67	521.74	2388.12	8121.19	8.4538	0.03	395	2388	100	38.86	23.2561
31	125	-0.0003	-0.0004	100	518.67	642.63	1589.81	1405.3	14.62	21.61	553.82	2388.12	9048.65	1.3	47.58	521.56	2388.12	8122.69	8.4396	0.03	393	2388	100	38.95	23.2609
31	125	0.0003	-0.0003	100	518.67	642.44	1593.51	1406.19	14.62	21.61	553.07	2388.12	9041.95	1.3	47.46	521.54	2388.12	8128.72	8.4514	0.03	392	2388	100	38.92	23.3075
31	125	0.0004	-0.0005	100	518.67	642.95	1597.25	1413	14.62	21.61	554.02	2388.13	9042.36	1.3	47.47	521.48	2388.16	8117.56	8.4339	0.03	393	2388	100	38.98	23.1838
31	125	0.0025	-0.0004	100	518.67	641.89	1594.14	1410.88	14.62	21.61	552.98	2388.14	9045.72	1.3	47.57	521.54	2388.1	8119.15	8.4495	0.03	393	2388	100	38.85	23.3958
31	125	0.0037	0.0002	100	518.67	642.88	1594.52	1399	14.62	21.61	552.83	2388.11	9043.75	1.3	47.45	521.29	2388.13	8128.31	8.4184	0.03	393	2388	100	38.77	23.3729
31	125	-0.0025	0.0004	100	518.67	642.41	1591.71	1413.08	14.62	21.61	553.23	2388.15	9036.68	1.3	47.58	521.15	2388.14	8123.07	8.4481	0.03	394	2388	100	38.79	23.2854
31	125	-0.0035	0.0001	100	518.67	642.44	1587.9	1400.89	14.62	21.61	553.49	2388.16	9039.86	1.3	47.32	521.57	2388.14	8121.09	8.4702	0.03	392	2388	100	38.85	23.3431
31	125	0.0007	-0.0003	100	518.67	642.81	1583.55	1398.47	14.62	21.61	552.84	2388.14	9045.23	1.3	47.72	521.46	2388.1	8123.05	8.4397	0.03	394	2388	100	38.88	23.253
31	125	0.0018	0.0004	100	518.67	642.63	1589.82	1404.99	14.62	21.61	553.01	2388.14	9034.69	1.3	47.36	520.68	2388.18	8122.24	8.4465	0.03	394	2388	100	38.97	23.4003
31	125	-0.0044	0.0004	100	518.67	641.73	1581.67	1406.29	14.62	21.61	553.11	2388.07	9038.69	1.3	47.47	521.43	2388.05	8121.63	8.4524	0.03	392	2388	100	38.63	23.2106
31	125	-0.0023	-0.0003	100	518.67	643.15	1590.63	1408.62	14.62	21.61	553.44	2388.08	9047.76	1.3	47.54	521.05	2388.1	8125.88	8.4018	0.03	392	2388	100	38.87	23.2671
31	125	0.0005	-0.0001	100	518.67	642.18	1580.65	1405.38	14.62	21.61	553.21	2388.16	9042.83	1.3	47.45	521.1	2388.07	8121.55	8.4103	0.03	395	2388	100	38.95	23.3058
31	125	-0.0004	-0.0003	100	518.67	643	1586.49	1407.54	14.62	21.61	553.44	2388.11	9039.76	1.3	47.49	520.93	2388.17	8116.45	8.436	0.03	392	2388	100	38.93	23.3708
31	125	-0.0028	-0.0004	100	518.67	642.34	1597.97	1408.74	14.62	21.61	553.39	2388.1	9041.59	1.3	47.69	521	2388.08	8126.52	8.4209	0.03	393	2388	100	38.73	23.3523
31	125	-0.0025	0.0003	100	518.67	642.41	1592.33	1405.76	14.62	21.61	552.87	2388.13	9041.92	1.3	47.51	521.78	2388.08	8121.12	8.4502	0.03	392	2388	100	38.67	23.3567
31	125	-0.0005	-0.0004	100	518.67	642.98	1590.14	1400.88	14.62	21.61	553.55	2388.13	9037.32	1.3	47.55	521.02	2388.14	8121.39	8.3973	0.03	393	2388	100	38.64	23.1459
31	125	-0.0019	0.0004	100	518.67	642.85	1587.16	1395.39	14.62	21.61	553.14	2388.12	9044.9	1.3	47.74	521.39	2388.13	8125.36	8.4371	0.03	392	2388	100	39	23.2676
31	125	-0.0014	-0.0002	100	518.67	642.83	1589.98	1405.73	14.62	21.61	552.72	2388.21	9034.03	1.3	47.5	521.11	2388.15	8120.37	8.4196	0.03	393	2388	100	38.93	23.2914
31	125	-0.0006	0.0001	100	518.67	642.92	1592.41	1408.37	14.62	21.61	553.77	2388.1	9034.34	1.3	47.71	521.04	2388.14	8122.97	8.416	0.03	393	2388	100	38.57	23.3911
31	125	0.001	0.0002	100	518.67	642.63	1592.59	1408	14.62	21.61	554.12	2388.11	9042.53	1.3	47.47	521.66	2388.18	8121.97	8.4752	0.03	392	2388	100	38.74	23.4214
31	125	-0.0011	0	100	518.67	643.32	1586.93	1416.22	14.62	21.61	553.15	2388.14	9045.55	1.3	47.58	521.6	2388.15	8122.04	8.453	0.03	394	2388	100	38.81	23.278
31	125	-0.0007	-0.0005	100	518.67	642.79	1583.66	1409.17	14.62	21.61	553.7	2388.09	9045.03	1.3	47.68	521.65	2388.07	8123.07	8.4563	0.03	393	2388	100	38.73	23.2526
31	125	-0.0038	0.0001	100	518.67	642.67	1591.55	1409.01	14.62	21.61	553.08	2388.11	9044.93	1.3	47.6	521.42	2388.15	8127.64	8.4258	0.03	394	2388	100	38.87	23.2608
31	125	0.0011	-0.0001	100	518.67	642.2	1592.65	1414.67	14.62	21.61	553.16	2388.21	9036.37	1.3	47.66	521.3	2388.15	8122.74	8.4333	0.03	394	2388	100	38.75	23.2426
31	125	0.0007	-0.0002	100	518.67	643.13	1588.95	1412.84	14.62	21.61	553.36	2388.1	9033.83	1.3	47.7	521.49	2388.14	8125.15	8.4671	0.03	392	2388	100	38.76	23.3644
31	125	0.0025	0.0001	100	518.67	642.09	1596.57	1406.42	14.62	21.61	553.81	2388.11	9033.05	1.3	47.53	521.19	2388.12	8120.15	8.4228	0.03	394	2388	100	39.05	23.3801
31	125	0.0006	0.0001	100	518.67	642.69	1589.61	1407.81	14.62	21.61	554.07	2388.14	9034.67	1.3	47.35	521.34	2388.12	8122.08	8.4576	0.03	393	2388	100	38.96	23.2437
31	125	0.0006	-0.0005	100	518.67	642.9	1583.79	1412.18	14.62	21.61	552.85	2388.14	9040.68	1.3	47.37	521.57	2388.17	8129.99	8.4325	0.03	394	2388	100	38.8	23.3401
31	125	0.0003	0.0004	100	518.67	642.63	1596.17	1408.61	14.62	21.61	552.63	2388.11	9039.26	1.3	47.56	521.36	2388.13	8124.59	8.4512	0.03	392	2388	100	38.85	23.3779
31	125	-0.004	0.0002	100	518.67	643.19	1586.86	1410.15	14.62	21.61	553.02	2388.17	9038.7	1.3	47.63	521.63	2388.1	8119.53	8.4935	0.03	394	2388	100	38.74	23.2354
31	125	0.0017	-0.0001	100	518.67	642.89	1589.57	1411.46	14.62	21.61	553.1	2388.14	9038.39	1.3	47.72	521.79	2388.11	8123.71	8.4186	0.03	393	2388	100	38.92	23.2646
31	125	0.0004	0.0005	100	518.67	641.96	1587.52	1411.81	14.62	21.61	553.04	2388.07	9049.43	1.3	47.47	521.47	2388.08	8119.64	8.4344	0.03	392	2388	100	38.95	23.2785
31	125	0.0057	-0.0002	100	518.67	642.65	1597.18	1410.03	14.62	21.61	552.94	2388.12	9041.79	1.3	47.6	521.44	2388.14	8125.81	8.4754	0.03	394	2388	100	38.87	23.2744
31	125	-0.0016	0.0002	100	518.67	642.65	1589.88	1406.12	14.62	21.61	552.72	2388.11	9048.44	1.3	47.6	521.57	2388.16	8122.99	8.4382	0.03	394	2388	100	38.75	23.189
